unique_id,ds,Naive,SeasonalNaive,AutoETS,AutoARIMA,LightGBM,AutoNBEATS,AutoNHITS,Chronos,y
hotel_49,2023-06-23,0.7336244541484717,0.7336244541484717,0.7278446064543925,0.6382856242211109,0.25360305267452227,0.705765,0.6936236,0.6178706884384155,0.6943231441048034
hotel_49,2023-06-24,0.7336244541484717,0.6026200873362445,0.7381262854559625,0.6377248332657071,0.27020822938409395,0.71046996,0.674559,0.5856899619102478,0.7248908296943232
hotel_49,2023-06-25,0.7336244541484717,0.5982532751091703,0.6469264161174458,0.6370761548243916,0.1301407234693459,0.6210453,0.61487573,0.6114345788955688,0.62882096069869
hotel_49,2023-06-26,0.7336244541484717,0.4585152838427948,0.637129228474408,0.6363769583971328,0.0048789114858717175,0.6046996,0.61095464,0.6178706884384155,0.6724890829694323
hotel_49,2023-06-27,0.7336244541484717,0.5327510917030568,0.6616359970623615,0.6365807924286768,0.03126595845579382,0.6346631,0.61606944,0.6178706884384155,0.7074235807860262
hotel_49,2023-06-28,0.7336244541484717,0.611353711790393,0.6611476395418645,0.6368161948522285,0.03071486041548033,0.6184515,0.6147177,0.5921261310577393,0.7030567685589519
hotel_49,2023-06-29,0.7336244541484717,0.6637554585152838,0.6762703554162109,0.6370004639819986,-0.03272159946397307,0.65956503,0.6428024,0.6049984097480774,0.6593886462882096
hotel_49,2023-06-30,0.7336244541484717,0.7336244541484717,0.7278446064543925,0.6372270223862664,0.009209465922305371,0.717652,0.7042422,0.5856899619102478,0.6593886462882096
hotel_56,2023-06-03,0.9416666666666667,1.0083333333333333,0.9225575267579209,0.9628479778776492,0.8869308769811175,0.9399062,0.9431454,0.9516715407371521,0.9833333333333333
hotel_56,2023-06-04,0.9416666666666667,0.975,0.7934296645717199,0.9494552577101361,0.7939774958404038,0.83316785,0.82397556,0.9105921983718872,0.7666666666666667
hotel_56,2023-06-05,0.9416666666666667,0.6,0.8186381137190706,0.813703470709433,0.9294387898451374,0.87493795,0.86345404,0.9722111821174622,0.875
hotel_56,2023-06-06,0.9416666666666667,0.8333333333333334,0.8563804883667919,0.897416811394664,0.9403608728680801,0.9319459,0.90581495,0.9105921983718872,1.0
hotel_56,2023-06-07,0.9416666666666667,0.85,0.8750441218515934,0.9032574417912739,0.9138616184610182,0.9023622,0.86609393,0.9653646349906921,0.925
hotel_56,2023-06-08,0.9416666666666667,0.8583333333333333,0.878815493250656,0.9061794589211252,0.8815063558019568,0.87629914,0.87693775,0.9722111821174622,0.8833333333333333
hotel_56,2023-06-09,0.9416666666666667,0.9416666666666667,0.9061319672670852,0.9361567512650726,0.9996504613613703,0.9589179,0.9512984,0.9653646349906921,1.0166666666666666
hotel_56,2023-06-10,0.9416666666666667,1.0083333333333333,0.9225575267579209,0.9437670792901143,0.963313938842292,0.9596247,0.9113489,0.9448249936103821,1.0083333333333333
hotel_56,2023-06-11,0.9416666666666667,0.975,0.7934296645717199,0.9389337469502959,0.8250324254890238,0.8229028,0.8189131,0.9722111821174622,0.725
hotel_56,2023-06-12,0.9416666666666667,0.6,0.8186381137190706,0.8900320376268215,0.8976271022001447,0.8758093,0.8625812,0.9790577292442322,0.9416666666666667
hotel_56,2023-06-13,0.9416666666666667,0.8333333333333334,0.8563804883667919,0.920182940151653,0.9816393776941219,0.9247572,0.92025995,0.9722111821174622,1.05
hotel_56,2023-06-14,0.9416666666666667,0.85,0.8750441218515934,0.9222856113576426,0.9798958354168343,0.8856405,0.8853157,0.9585180878639221,1.0083333333333333
hotel_56,2023-06-15,0.9416666666666667,0.8583333333333333,0.878815493250656,0.9233375714544964,0.9694710191815548,0.882883,0.8735769,0.9722111821174622,0.975
